code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_date,report_type,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sh688111,2022-08-09,199.91,200.3,187.59,192.0,-0.034642264568354286,4121654.0,786391172.0,41898533568.0,88554533568.0,0.018887476496418462,193.16440026144807,2022-08-24,2022-06-30,85.87869015063445,25.254399790357013,51.4900155880697,10.932256249513774,191.9999999999998
sh688111,2022-08-10,190.0,193.92,188.39,190.44,-0.008125000000000049,1963791.0,374979730.0,41558107982.76,87835027982.76,0.008999070847863045,191.59493950932375,2022-08-24,2022-06-30,85.18092579316055,25.04920779206036,51.07165921141664,10.843431667486474,190.43999999999977
sh688111,2022-08-11,191.85,194.88,190.01,191.6,0.006091157319890739,1854532.0,355339687.0,41811244956.4,88370044956.40001,0.0084983915587907,192.76197442757,2022-08-24,2022-06-30,85.69977621282065,25.201786457460436,51.38274472226123,10.909480715660623,191.59999999999977
sh688111,2022-08-12,191.6,193.0,187.45,188.1,-0.018267223382045894,1687462.0,319565786.0,41047469604.9,86755769604.9,0.00773279340371591,189.24074838113737,2022-08-24,2022-06-30,84.1342792569497,24.741419794615386,50.44412464643703,10.710194794445526,188.09999999999977
sh688111,2022-08-15,189.04,191.17,184.64,186.66,-0.007655502392344471,1654143.0,309883538.0,40733230603.14,86091610603.14,0.007580109110132759,187.7920153791765,2022-08-24,2022-06-30,83.49018908081993,24.552011796187706,50.05794952952651,10.628202872574171,186.65999999999977
sh688111,2022-08-16,186.66,187.64,175.79,177.0,-0.051751848280295665,3824700.0,685637658.0,38625210633.0,81636210633.0,0.017526685004576246,178.0734314910224,2022-08-24,2022-06-30,79.16941748261614,23.281399806735372,47.46735812025175,10.078173730020511,176.9999999999998
sh688111,2022-08-17,177.95,180.0,175.5,177.67,0.0037853107344631987,2229843.0,396278971.0,38771419057.43,81945229057.43001,0.010218253946887156,178.74749476276807,2022-08-24,2022-06-30,79.4690983284543,23.369527139337137,47.64703682048096,10.116322749224544,177.6699999999998
sh688111,2022-08-18,177.45,177.45,171.31,172.33,-0.030055721281026515,2923718.0,504984443.0,37606116092.57,79482306092.56999,0.01339793563631387,173.37510988049658,2022-08-24,2022-06-30,77.08059725863976,22.667139145167834,46.214970761937764,9.812269372284941,172.3299999999998
sh688111,2022-08-19,171.9,175.4,170.12,170.12,-0.012824232577032468,2041451.0,350970287.0,37123846513.48,78463006513.48001,0.009354947742117599,171.15170714832055,2022-08-24,2022-06-30,76.09209775221842,22.376450480914247,45.62229922834593,9.68643454774627,170.1199999999998
sh688111,2022-08-22,170.0,173.0,166.06,172.21,0.012285445567834508,2372603.0,405807312.0,37579929509.09,79426959509.09,0.01087245154441201,173.25438213033317,2022-08-24,2022-06-30,77.0269230772956,22.651355145298858,46.18278950219522,9.805436712128996,172.2099999999998
sh688111,2022-08-23,171.0,175.68,171.0,175.05,0.01649149294466068,3379026.0,586629687.0,38199678651.450005,80736828651.45,0.015484384219487345,176.1116055508671,2022-08-24,2022-06-30,78.29721203577375,23.024909808864557,46.94441264943542,9.967143002486386,175.0499999999998
sh688111,2022-08-24,178.0,180.0,167.35,168.0,-0.04027420736932308,3575249.0,616811624.0,36661216872.0,77485216872.0,0.0163835759761357,169.01885022876704,2022-08-24,2022-06-30,75.14385388180514,22.097599816562386,45.05376363956099,9.565724218324553,167.99999999999983
sh688111,2022-08-25,166.06,169.69,160.07,164.13,-0.02303571428571427,3903836.0,638540134.0,35816699554.770004,75700289554.77,0.0178893256677713,165.12538028599724,2022-10-27,2022-09-30,73.86790471074822,20.442537671574666,49.829091819292564,8.949643868620768,164.12999999999982
sh688111,2022-08-26,165.09,166.23,161.61,162.2,-0.011758971546944497,1740247.0,283940230.0,35395532003.799995,74810132003.8,0.00797468062832609,163.1836756375358,2022-10-27,2022-09-30,72.99929412102212,20.202154452747276,49.24315294637942,8.844405261014371,162.19999999999982
sh688111,2022-08-29,160.08,163.49,159.0,163.0,0.004932182490752224,2807859.0,454107599.0,35570109227.0,75179109227.0,0.012867011851979096,163.98852730529185,2022-10-27,2022-09-30,73.35933996132307,20.301795165214585,49.48602916313097,8.888027481783862,162.99999999999986
sh688111,2022-08-30,166.0,174.44,161.5,173.96,0.06723926380368095,3818957.0,647486549.0,37961817184.84,80234097184.84,0.017500367711198655,175.01499515354953,2022-10-27,2022-09-30,78.2919679734464,21.666872926016744,52.81343333262738,9.485651906325892,173.95999999999984
sh688111,2022-08-31,173.01,185.0,172.0,180.12,0.03541043918142095,4787866.0,870266594.0,39306061803.48,83075221803.48,0.021940392508202067,181.21235299527098,2022-10-27,2022-09-30,81.06432094376389,22.434106412015037,54.68358020161442,9.821543006250975,180.11999999999983
sh688111,2022-09-01,183.0,194.98,183.0,190.61,0.05823895180990446,5080287.0,971280798.0,41595205642.69,87913435642.69,0.023280411530798135,191.76597048872196,2022-10-27,2022-09-30,85.78542202471039,23.740645254242654,57.8682945937693,10.393539376090933,190.60999999999981
sh688111,2022-09-02,194.0,194.0,182.66,188.35,-0.01185667068884122,3181997.0,598742782.0,41102024987.15,86871074987.15001,0.014581498968417548,189.49226452731114,2022-10-27,2022-09-30,84.76829252586015,23.459160241522504,57.182169281446136,10.270306602417119,188.3499999999998
sh688111,2022-09-05,192.0,192.0,184.34,188.88,0.002813910273427034,2828498.0,531828487.0,41217682397.52,87115522397.52,0.01296159005466413,190.0254787571995,2022-10-27,2022-09-30,85.00682289505954,23.525172213532095,57.343074775044045,10.299206323676907,188.87999999999977
sh688111,2022-09-06,188.27,189.0,180.13,185.64,-0.01715374841169004,2477519.0,458043485.0,40510644643.56,85621164643.56,0.01135322903910182,186.76582950278757,2022-10-27,2022-09-30,83.54863724184058,23.12162732803948,56.359426097200206,10.122536329560466,185.6399999999998
sh688111,2022-09-07,184.27,198.0,182.21,191.45,0.03129713423831082,2410900.0,463721664.0,41778511727.05,88300861727.05,0.01104794751942188,192.61106473986578,2022-10-27,2022-09-30,86.16347015702641,23.84526800233333,58.12331462135844,10.439342707898899,191.4499999999998
sh688111,2022-09-08,190.41,192.71,187.13,187.99,-0.018072603813005905,1028247.0,194467899.0,41023465236.71,86705035236.70999,0.0047119411394097605,189.13008127682096,2022-10-27,2022-09-30,84.6062718977247,23.414321920912208,57.07287498390792,10.250676603070847,187.9899999999998
sh688111,2022-09-09,186.6,190.5,186.36,186.81,-0.006276929623916239,987484.0,185559757.0,40765963832.490005,86160793832.48999,0.004525144721170017,187.9429250668808,2022-10-27,2022-09-30,84.07520428328077,23.267351870022924,56.71463256419936,10.186333827435847,186.8099999999998
sh688111,2022-09-13,186.27,196.68,186.0,193.59,0.036293560301911,2079402.0,402907676.0,42245505799.11,89287875799.10999,0.009528858172375834,194.7640429511132,2022-10-27,2022-09-30,87.1265927798315,24.111806908183386,58.77300850116886,10.556032148457286,193.5899999999998
sh688111,2022-09-14,190.2,209.99,190.17,207.0,0.06927010692701074,4913817.0,992943009.0,45171856503.0,95472856503.0,0.022517562875292656,208.2553690318737,2022-10-27,2022-09-30,93.16186117787655,25.782034350916682,62.844221084466945,11.287249624105886,206.9999999999998
sh688111,2022-09-15,209.0,218.0,207.01,212.96,0.028792270531400987,4664126.0,994413459.0,46472456815.84,98221736815.84,0.021373354047024392,214.25151395665617,2022-10-27,2022-09-30,95.8442026881188,26.52435765879815,64.65364889926609,11.612235168838595,212.9599999999998
sh688111,2022-09-16,210.16,235.0,208.0,220.99,0.037706611570248016,5972976.0,1336131471.0,48224775693.71,101925345693.71,0.027371158232513345,222.3302125717574,2022-10-27,2022-09-30,99.4581628101398,27.524501310188782,67.0915189249099,12.050093209812367,220.98999999999984
sh688111,2022-09-19,220.99,229.99,214.1,219.73,-0.005701615457713083,4585941.0,1018109196.0,47949816567.17,101344206567.17,0.021015071340646688,221.06257119504164,2022-10-27,2022-09-30,98.89109061166576,27.367567188052764,66.70898888352619,11.981388212100416,219.72999999999982
sh688111,2022-09-20,220.18,222.0,209.96,213.0,-0.03062849861193273,3289673.0,702578957.0,46481185676.99999,98240185677.0,0.015074924161126194,214.29175654004402,2022-10-27,2022-09-30,95.86220498013384,26.529339694421513,64.66579271010367,11.614416279877071,212.99999999999986
sh688111,2022-09-21,212.89,213.89,208.36,210.89,-0.009906103286385082,2393808.0,504201402.0,46020738250.81,97267008250.81,0.01096962344169076,212.16896026633745,2022-10-27,2022-09-30,94.91258407634002,26.26653731528898,64.02520668842142,11.499362672597538,210.88999999999984
sh688111,2022-09-22,210.89,219.9,208.5,216.76,0.02783441604628001,2745244.0,591825174.0,47301698626.03999,99974378626.04,0.01258007865942503,218.07455937849736,2022-10-27,2022-09-30,97.5544204295484,26.997651043017875,65.807310928836,11.81944071749368,216.75999999999982
sh688111,2022-09-23,214.3,228.0,214.3,216.3,-0.0021221627606567983,2904396.0,639067170.0,47201316722.7,99762216722.7,0.013309392585183474,217.61176966953767,2022-10-27,2022-09-30,97.34739407137535,26.940357633349173,65.66765710420385,11.794357940551222,216.29999999999987
sh688111,2022-09-26,213.0,216.72,205.48,206.67,-0.044521497919556285,3467499.0,725548908.0,45099843398.43,95320653398.43,0.015889811678480175,207.92336771892437,2022-10-27,2022-09-30,93.0133422687524,25.740932557023914,62.74403464505692,11.26925545803847,206.66999999999985
sh688111,2022-09-27,207.87,211.5,204.18,209.89,0.015580393864615072,2977357.0,621231440.0,45802516721.81,96805786721.81,0.013643736315311034,211.1628956816424,2022-10-27,2022-09-30,94.46252677596381,26.14198642470484,63.72161141748196,11.444834896635673,209.88999999999982
sh688111,2022-09-28,208.52,211.6,206.0,206.85,-0.014483777216637295,1842007.0,383999050.0,45139123273.65,95403673273.65,0.008440995755281322,208.10445934416947,2022-10-27,2022-09-30,93.09435258282011,25.763351717329062,62.79868179382602,11.279070457711606,206.84999999999982
sh688111,2022-09-29,209.13,210.5,201.27,205.0,-0.008943678994440374,2152836.0,441872743.0,44735413445.0,94550413445.0,0.00986536942466387,206.24323986248368,2022-10-27,2022-09-30,92.26174657712411,25.532932569748404,62.23703054258804,11.178194072182158,204.99999999999986
sh688111,2022-09-30,202.0,208.0,200.11,201.11,-0.018975609756097467,1440374.0,291786644.0,43886531697.19,92756261697.19,0.00660051282107917,202.32964862801998,2022-10-27,2022-09-30,90.51102367866065,25.048429605376107,61.05604493863356,10.966081023690506,201.1099999999999
sh688111,2022-10-10,201.11,203.8,195.0,198.92,-0.010889562925762153,2234886.0,448764924.0,43408626548.68,91746186548.68,0.010241363490767218,200.12636718753782,2022-10-27,2022-09-30,89.52539819083673,24.775663154996842,60.39117129527615,10.846665194334022,198.91999999999985
sh688111,2022-10-11,197.05,202.8,191.0,198.55,-0.0018600442388898575,2422504.0,474722633.0,43327884582.95,91575534582.95,0.011101122841092367,199.7541232912007,2022-10-27,2022-09-30,89.35887698969754,24.729579325480714,60.27884104502856,10.826489917228132,198.5499999999999
sh688111,2022-10-12,198.46,233.0,192.01,226.43,0.14041803072273984,3818617.0,811789674.0,49411900811.47,104434390811.47,0.017498809661442707,227.80320391249847,2022-10-27,2022-09-30,101.90647452418641,28.202058154966494,68.74307719882053,12.346724311044907,226.4299999999999
sh688111,2022-10-13,225.0,253.0,224.96,234.61,0.03612595504129312,5662024.0,1352017744.0,51196952918.69,108207182918.69,0.02594622091571909,236.03281221530392,2022-10-27,2022-09-30,105.58794324126386,29.22088443994475,71.22648651510526,12.792761518412957,234.60999999999987
sh688111,2022-10-14,237.78,245.64,227.06,231.53,-0.013128170154724894,4463101.0,1042470097.0,50524830609.37,106786620609.37,0.02045215712882298,232.9341332944432,2022-10-27,2022-09-30,104.2017667561051,28.837267696945602,70.29141308061175,12.624815968450415,231.5299999999999
sh688111,2022-10-17,232.5,246.26,231.0,242.05,0.04543687643070027,5166085.0,1247050621.0,52820521094.45,111638671094.45,0.02367358080421112,243.5179327254351,2022-10-27,2022-09-30,108.9363695560629,30.14754306589074,73.4852353308948,13.198448171569224,242.0499999999999
sh688111,2022-10-18,242.0,244.8,229.03,235.7,-0.026234249122082276,3932701.0,922893590.0,51434814385.3,108709914385.3,0.018021599509551598,237.12942261262154,2022-10-27,2022-09-30,106.07850569867394,29.356644910681464,71.55740536042927,12.852196794211387,235.69999999999987
sh688111,2022-10-19,235.0,253.0,229.77,245.0,0.0394569367840476,5070438.0,1235097619.0,53464274605.0,112999274605.0,0.023235278495367887,246.48582325028545,2022-10-27,2022-09-30,110.26403859217272,30.514968193113948,74.38084138016619,13.359305110656726,244.99999999999991
sh688111,2022-10-20,240.5,267.0,240.33,256.0,0.044897959183673564,5885108.0,1509848392.0,55864711424.0,118072711424.0,0.02696850318558624,257.552533681931,2022-10-27,2022-09-30,115.2146688963111,31.88502798953947,77.72038936050018,13.959110646237232,255.99999999999994
sh688111,2022-10-21,254.0,278.92,250.0,277.08,0.08234374999999994,4834104.0,1276525915.0,60464821255.32,127795261255.32,0.022152278110011775,278.7603751273025,2022-10-27,2022-09-30,124.70187678824173,34.51056076305312,84.12017767190387,15.108556163513327,277.0799999999999
sh688111,2022-10-24,277.0,296.0,271.97,286.01,0.03222895914537327,5708870.0,1623944073.0,62413539509.29,131913969509.29,0.02616089267709237,287.7445318686292,2022-10-27,2022-09-30,128.7208884806013,35.62280021596947,86.83128344139318,15.595489202852775,286.01
sh688111,2022-10-25,279.0,282.99,255.0,265.0,-0.07345896996608503,7228801.0,1926878771.0,57828705185.0,122223705185.0,0.0331259753935644,266.60711494418643,2022-10-27,2022-09-30,119.26518459969702,33.00598600479672,80.45274679895526,14.44986062989401,265.0
sh688111,2022-10-26,260.05,292.2,260.05,276.7,0.04415094339622638,7017641.0,1958905167.0,60381897074.3,127619997074.3,0.03215833484513803,278.3780705851184,2022-10-27,2022-09-30,124.53085501409876,34.46323142463115,84.00481146894688,15.08783560864782,276.7
sh688111,2022-10-27,278.0,297.51,266.01,270.3,-0.023129743404408987,5713442.0,1588566264.0,58985279288.7,124668179288.7,0.026181843863810526,271.9392572430702,2022-10-27,2022-09-30,121.65048829169098,33.66610572489265,82.06180173493436,14.738857842491887,270.3
sh688111,2022-10-28,269.29,280.97,266.81,272.95,0.009803921568627416,4755765.0,1305570107.0,59563566340.55,125890416340.55,0.021793289698744615,274.60532839251204,2023-04-20,2023-03-31,110.34871613453683,30.944572360129698,79.91905736153468,13.822241415944916,272.95000000000005
sh688111,2022-10-31,270.0,297.88,268.18,290.74,0.06517677230261953,5240812.0,1507063814.0,63445727341.46,134095547341.46,0.02401601722807102,292.5032173542369,2023-04-20,2023-03-31,117.54088927992393,32.9614397068478,85.12792356582742,14.723130497423794,290.74000000000007
sh688111,2022-11-01,290.0,308.5,279.08,285.01,-0.01970833046708409,5370720.0,1545906881.0,62195317980.29,131452747980.29,0.024611320544821222,286.7384672839342,2023-04-20,2023-03-31,115.22435459060024,32.31182476043438,83.45019431621542,14.432962176070562,285.01
sh688111,2022-11-02,282.0,290.96,274.0,284.62,-0.0013683730395424032,4472152.0,1255130791.0,62110211583.98,131272871583.98,0.020493633329826042,286.3461020959032,2023-04-20,2023-03-31,115.06668469027979,32.26761013057378,83.33600332016853,14.413212499748091,284.62000000000006
sh688111,2022-11-03,278.93,284.0,266.17,267.0,-0.06190710420912093,6086731.0,1648363487.0,58265148243.00001,123146148243.0,0.027892440438358396,268.61924411357654,2023-04-20,2023-03-31,107.94323945016058,30.27001582764106,78.1769126782552,13.520932251537982,267.00000000000006
sh688111,2022-11-04,268.26,278.48,266.0,275.0,0.029962546816479474,5230296.0,1426687241.0,60010920475.0,126835920475.0,0.023967827665619557,276.66776079113686,2023-04-20,2023-03-31,111.17749381570846,31.17698259401233,80.51929208434525,13.926053817127135,275.00000000000006
sh688111,2022-11-07,277.25,286.94,266.75,274.97,-0.00010909090909083652,3746404.0,1034891777.0,60004373829.13,126822083829.13,0.017167893640778222,276.63757885359604,2023-04-20,2023-03-31,111.16536536183767,31.17358146863844,80.51050816157242,13.924534611256178,274.97
sh688111,2022-11-08,274.36,284.0,265.95,281.3,0.023020693166527106,5226875.0,1452290320.0,61385716107.700005,129741616107.7,0.023952150935575196,283.00596767471563,2023-04-20,2023-03-31,113.72446912857743,31.891218922529703,82.36391586664116,14.245087050028593,281.3
sh688111,2022-11-09,279.74,279.86,267.11,272.5,-0.03128332740846074,3555881.0,965015383.0,59465366652.49999,125682866652.5,0.016294822130038328,274.1525993293992,2023-04-20,2023-03-31,110.16678932647474,30.893555479521307,79.78729851994211,13.799453327880524,272.5
sh688111,2022-11-10,268.11,279.8,268.1,269.5,-0.011009174311926606,3033293.0,827013478.0,58810702065.5,124299202065.5,0.013900062995159381,271.13440557531413,2023-04-20,2023-03-31,108.95394393939429,30.553442942132083,78.90890624265835,13.647532740784593,269.5
sh688111,2022-11-11,269.0,272.78,251.0,262.5,-0.025974025974025983,6633817.0,1737150196.0,57283151362.50001,121070651362.5,0.030399461640652325,264.09195348244884,2023-04-20,2023-03-31,106.1239713695399,29.759847021557224,76.85932426232957,13.293051370894084,262.5
sh688111,2022-11-14,257.0,268.0,253.56,265.0,0.00952380952380949,6583681.0,1702753113.0,57828705185.0,122223705185.0,0.03016971345664066,266.60711494418643,2023-04-20,2023-03-31,107.1346758587736,30.043274136048243,77.5913178267327,13.419651860140693,265.0
sh688111,2022-11-15,263.0,278.99,261.59,264.78,-0.0008301886792453361,5955874.0,1610367007.0,57780696448.62,122122236448.62,0.0272927883297894,266.3857807355535,2023-04-20,2023-03-31,107.04573386372103,30.01833254997303,77.52690239306521,13.40851101708699,264.78000000000003
sh688111,2022-11-16,265.73,274.89,263.01,265.7,0.0034745826724074114,2830846.0,758808320.0,57981460255.3,122546560255.3,0.0129723497629787,267.311360153473,2023-04-20,2023-03-31,107.41767311575906,30.122633728105736,77.79627602476559,13.455099997129746,265.70000000000005
sh688111,2022-11-17,265.07,286.0,258.42,282.88,0.0646593902898005,5762135.0,1562707710.0,61730506123.52,130470346123.52,0.026404979501358,284.59554971853385,2023-04-20,2023-03-31,114.36323436577312,32.07034485888803,82.82653579934394,14.32509855923245,282.88000000000005
sh688111,2022-11-18,278.12,284.99,270.03,271.04,-0.041855203619909465,4312247.0,1196340655.0,125009483220.16,125009483220.16,0.00934962209884179,272.68374503574455,2023-04-20,2023-03-31,109.57653790476226,30.728034044658553,79.35981427833069,13.725518642160505,271.0400000000001
sh688111,2022-11-21,270.01,272.36,259.0,268.62,-0.008928571428571508,3339199.0,884651861.0,123893327119.98,123893327119.98,0.007239902714948937,270.24906874078255,2023-04-20,2023-03-31,108.59817595918403,30.453676597831244,78.65124450798845,13.602969368569786,268.62000000000006
sh688111,2022-11-22,268.08,270.88,261.58,267.04,-0.005881914972823976,2078392.0,555109398.0,123164597104.16,123164597104.16,0.0045062770692995986,268.6594866969644,2023-04-20,2023-03-31,107.95941072198832,30.27455066147292,78.18862457528567,13.522957859365928,267.0400000000001
sh688111,2022-11-23,265.15,269.32,257.0,265.3,-0.006515877771120504,2577302.0,676426571.0,122362071643.7,122362071643.7,0.005587991535408141,266.908934319595,2023-04-20,2023-03-31,107.25596039748164,30.07728538978716,77.67915705446107,13.434843918850286,265.30000000000007
sh688111,2022-11-24,265.87,269.96,253.15,256.63,-0.032679984922729055,3826989.0,986480926.0,118363280987.27,118363280987.27,0.008297507291772583,258.18635437028894,2023-04-20,2023-03-31,103.75083722881914,29.094360156732304,75.14060337311099,12.995793422143041,256.63000000000005
sh688111,2022-11-25,258.0,260.99,253.0,256.9,0.0010520983517126048,2440353.0,626145882.0,118487810800.1,118487810800.1,0.005291064806300487,258.4579918081566,2023-04-20,2023-03-31,103.85999331365639,29.12497028509734,75.21965867806654,13.009466274981678,256.90000000000003
sh688111,2022-11-28,251.95,261.5,247.8,253.7,-0.01245620864149466,4380608.0,1104498794.0,117011901907.3,117011901907.3,0.009497839377745091,255.23858513713245,2023-04-20,2023-03-31,102.56629156743723,28.762183578548832,74.28270691563051,12.847417648746017,253.70000000000005
sh688111,2022-11-29,256.33,258.98,251.16,254.52,0.0032321639731967,3436679.0,875583738.0,117390103561.08,117390103561.08,0.00745125451418379,256.0635580965824,2023-04-20,2023-03-31,102.89780263990589,28.855147672101886,74.52280080475474,12.888942609218903,254.52000000000007
sh688111,2022-11-30,253.1,255.78,245.03,255.78,0.004950495049504955,3436839.0,859620020.0,117971242687.62,117971242687.62,0.007451601419065587,257.33119947329817,2023-04-20,2023-03-31,103.40719770247968,28.99799493780536,74.89172556121392,12.952749255799194,255.7800000000001
sh688111,2022-12-01,253.0,266.8,245.03,265.98,0.03987802017358666,5661892.0,1474423876.0,122675702283.42,122675702283.42,0.012275862343797921,267.5930582371876,2023-04-20,2023-03-31,107.53087201855321,30.15437756492872,77.87825930397872,13.469279251925363,265.9800000000001
sh688111,2022-12-02,265.37,269.5,254.59,255.3,-0.040153394992104685,3168225.0,828579913.0,117749856353.7,117749856353.7,0.006869204494571632,256.8482884726445,2023-04-20,2023-03-31,103.21314244054679,28.943576931823078,74.75118279684851,12.928441961863843,255.30000000000004
sh688111,2022-12-05,255.44,264.98,255.44,256.46,0.004543674108891338,2927120.0,760931032.0,118284873327.34,118284873327.34,0.0063464513600361445,258.0153233908907,2023-04-20,2023-03-31,103.68210932355123,29.075087112946914,75.09082781073157,12.987184588874271,256.46
sh688111,2022-12-06,256.02,262.84,251.0,262.0,0.021601809249005788,2868217.0,743229184.0,120840040598.00002,120840040598.00002,0.006218740495958071,263.5889211901013,2023-04-20,2023-03-31,105.92183047169317,29.703161598659026,76.71292554944894,13.267731273044763,262.0
sh688111,2022-12-07,260.93,261.89,252.2,254.49,-0.028664122137404546,2473424.0,630264259.0,117376266915.21,117376266915.21,0.005362767877212428,256.03337615904155,2023-04-20,2023-03-31,102.88567418603508,28.85174654672799,74.5140168819819,12.887423403347944,254.49000000000004
sh688111,2022-12-08,253.0,255.62,247.86,249.15,-0.02098314275610047,2672409.0,668451417.0,114913343950.35,114913343950.35,0.00579419830161484,250.66099127677,2023-04-20,2023-03-31,100.72680939703187,28.24634623017517,72.9504786284168,12.617004758317185,249.15000000000003
sh688111,2022-12-09,250.99,257.0,245.89,250.17,0.00409391932570724,3342837.0,835924065.0,115383789909.93,115383789909.93,0.007247790464698797,251.68717715315893,2023-04-20,2023-03-31,101.13917682863922,28.361984492887505,73.24913200269327,12.6686577579298,250.17000000000002
sh688111,2022-12-12,250.3,261.56,247.56,260.57,0.04157173122276858,2801080.0,719641128.0,120180493811.53,120180493811.53,0.0060731770394005175,262.1502488339874,2023-04-20,2023-03-31,105.34370750385146,29.541041289170153,76.29422523061034,13.1953157931957,260.57000000000005
sh688111,2022-12-13,259.35,266.0,258.01,262.6,0.00779061288713212,2917678.0,768179332.0,121116773515.4,121116773515.4,0.0063259796356990965,264.19255994091833,2023-04-20,2023-03-31,106.16439954910923,29.77118410613686,76.88860400490569,13.298115390463947,262.6
sh688111,2022-12-14,265.0,266.44,256.02,257.78,-0.018354912414318525,2211558.0,577255404.0,118893685745.62,118893685745.62,0.0047950016661082616,259.34332864268816,2023-04-20,2023-03-31,104.21576129386665,29.224736629398176,75.47732041273643,13.054029647196483,257.78
sh688111,2022-12-15,263.74,266.0,254.01,259.0,0.00473271782139828,2004013.0,523042198.0,119456376011.0,119456376011.0,0.004345011830529706,260.57072743601617,2023-04-20,2023-03-31,104.70898508461269,29.363049061269795,75.83453327216516,13.115810685948828,259.0
sh688111,2022-12-16,257.58,260.0,250.89,253.52,-0.021158301158301085,1781867.0,451156100.0,116928882032.08,116928882032.08,0.0038633647563316585,255.05749351188737,2023-04-20,2023-03-31,102.4935208442124,28.741776826305475,74.23000337899349,12.838302413520259,253.52000000000004
sh688111,2022-12-19,253.5,253.52,245.0,247.1,-0.025323445881981765,2358044.0,585719863.0,113967839815.9,113967839815.9,0.005112606094326529,248.59855887814518,2023-04-20,2023-03-31,99.89803171586021,28.01393599629253,72.35024390560622,12.513192357134963,247.10000000000002
sh688111,2022-12-20,247.97,250.97,234.02,238.9,-0.033184945366248386,3465471.0,828716721.0,110185823278.1,110185823278.1,0.007513680047663169,240.34882928364587,2023-04-20,2023-03-31,96.58292099117364,27.084295060761985,69.94930501436393,12.097942752406082,238.90000000000006
sh688111,2022-12-21,239.0,246.33,237.65,240.96,0.008622854750941933,1833301.0,442282401.0,111135939627.84,111135939627.84,0.003974881666896343,242.42132232811767,2023-04-20,2023-03-31,97.41574149030221,27.31783900310258,70.55246771143212,12.202261555545286,240.96000000000012
sh688111,2022-12-22,241.73,245.5,237.36,239.9,-0.004399070385126214,1884690.0,454820080.0,110647044807.1,110647044807.1,0.004086301010463022,241.35489386834092,2023-04-20,2023-03-31,96.98720278686713,27.19766590655839,70.2421024401252,12.148582948104726,239.9000000000001
sh688111,2022-12-23,240.0,248.53,235.0,246.0,0.0254272613588995,1758064.0,428096723.0,113460496133.99998,113460496133.99998,0.003811756150697814,247.49188783498067,2023-04-20,2023-03-31,99.45332174059737,27.889228065916477,72.02816673726883,12.457488141866452,246.00000000000009
sh688111,2022-12-26,245.09,251.62,241.87,250.2,0.017073170731707332,2446764.0,607221173.0,115397626555.8,115397626555.8,0.0053049648512829934,251.71735909069986,2023-04-20,2023-03-31,101.15130528251004,28.365385618261403,73.25791592546612,12.670176963800762,250.20000000000007
sh688111,2022-12-27,250.3,259.48,249.0,257.09,0.02753796962430055,2258168.0,578568808.0,118575442890.61,118575442890.61,0.004896059394486765,258.6491440792487,2023-04-20,2023-03-31,103.93680685483815,29.146510745798658,75.27529018896116,13.01908791216442,257.0900000000001
sh688111,2022-12-28,256.71,265.0,255.5,259.41,0.009024077171418732,3198605.0,833658866.0,119645476837.89,119645476837.89,0.006935073059002847,260.9832139157412,2023-04-20,2023-03-31,104.87474062084702,29.409531108046316,75.95458021672728,13.136573166185272,259.41000000000014
sh688111,2022-12-29,257.88,275.0,256.27,267.0,0.029258702440152495,3473400.0,931172994.0,123146148243.0,123146148243.0,0.007530871352711725,268.61924411357654,2023-04-20,2023-03-31,107.94323945016058,30.27001582764106,78.1769126782552,13.520932251537982,267.00000000000006
sh688111,2022-12-30,264.42,273.98,261.03,264.49,-0.009400749063670388,1934916.0,515156968.0,121988482205.21,121988482205.21,0.004195198789170139,266.094022005992,2023-04-20,2023-03-31,106.92849214296993,29.985455004692078,77.44199113959446,13.393825360334386,264.49000000000007
sh688111,2023-01-03,264.19,284.98,262.88,283.94,0.07353775189988276,3699425.0,1027921742.0,130959240944.26,130959240944.26,0.00802092870213784,285.66197817831056,2023-04-20,2023-03-31,114.79177306920822,32.19051795543222,83.13690107065088,14.378777166673013,283.94000000000005
sh688111,2023-01-04,285.0,285.8,277.6,281.58,-0.00831161512995704,1845119.0,519087937.0,129870758135.82,129870758135.82,0.004000504928728077,283.28766575843025,2023-04-20,2023-03-31,113.8376680313716,31.9229627593527,82.44589914585433,14.259266304824214,281.58000000000004
sh688111,2023-01-05,282.61,282.61,274.01,275.8,-0.020527026067192145,2253887.0,622010016.0,127204897698.2,127204897698.2,0.004886777520743183,277.47261245889297,2023-04-20,2023-03-31,111.50091925226323,31.267679270649452,80.75353002495424,13.966565973686048,275.80000000000007
sh688111,2023-01-06,276.51,280.95,270.0,278.49,0.009753444525018029,2351916.0,652488119.0,128445583611.21,128445583611.21,0.0050993196373537025,280.1789261917226,2023-04-20,2023-03-31,112.58843728267873,31.572646845841795,81.54115510025204,14.102788100115403,278.49000000000007
sh688111,2023-01-09,277.0,277.0,269.88,273.27,-0.018743940536464554,2054161.0,560389649.0,126038007229.83,126038007229.83,0.004453740493106946,274.92726905961445,2023-04-20,2023-03-31,110.47808630915874,30.980851030784546,80.01275253777828,13.838446278568481,273.27000000000004
